Date,Open,High,Low,Close,Adj Close,Volume
2015-12-23,10734910,10754590,10682690,10716900,10716900,109940
2015-12-24,10716890,10769420,10711190,10758110,10758110,90328
2015-12-27,10756810,10769000,10755310,10757890,10757890,5063
2015-12-28,10757990,10763600,10664590,10682290,10682290,129710
2015-12-29,10682300,10753000,10673990,10689490,10689490,137246
2015-12-30,10689500,10722190,10593890,10618000,10618000,127985
2015-12-31,10617990,10634880,10581680,10608810,10608810,105693
2016-01-03,10623410,10663210,10617290,10630590,10630590,5119
2016-01-04,10630590,10834880,10622390,10729790,10729790,136685
2016-01-05,10729900,10820480,10726290,10776320,10776320,127717
2016-01-06,10776320,10951800,10749280,10925590,10925590,156690
2016-01-07,10925590,11100800,10913500,11092100,11092100,179785
2016-01-08,11091990,11129490,10922290,11040310,11040310,161792
2016-01-10,11037510,11081510,11035310,11066220,11066220,1963
2016-01-11,11066220,11084010,10934390,10956900,10956900,149656
2016-01-12,10956990,10991920,10834490,10864590,10864590,162251
2016-01-13,10864480,10954510,10797600,10949320,10949320,163656
2016-01-14,10949320,10951610,10714190,10768510,10768510,162491
2016-01-15,10768480,10972820,10761990,10883710,10883710,173830
2016-01-17,10894020,10907820,10891890,10903320,10903320,3986
2016-01-18,10902810,10933100,10875080,10884900,10884900,108972
2016-01-19,10884890,10945300,10824590,10877890,10877890,162825
2016-01-20,10877900,11096190,10877690,10993800,10993800,172718
2016-01-21,10993790,11045090,10923890,11006290,11006290,180286
2016-01-22,11006520,11027790,10940380,10974620,10974620,125184
2016-01-24,10973000,10981010,10971300,10978010,10978010,3899
2016-01-25,10978010,11089900,10975810,11087810,11087810,115663
2016-01-26,11087810,11229080,11074820,11195010,11195010,129988
2016-01-27,11195010,11279900,11148710,11246890,11246890,127355
2016-01-28,11246990,11248520,11109000,11141700,11141700,134800
2016-01-29,11141690,11184010,11083520,11178910,11178910,131219
2016-01-31,11176410,11180590,11153520,11175180,11175180,5029
2016-02-01,11175180,11296800,11168980,11282210,11282210,135122
2016-02-02,11281900,11309510,11222720,11273500,11273500,120000
2016-02-03,11273490,11454580,11243190,11419500,11419500,164626
2016-02-04,11418990,11573080,11395480,11554490,11554490,184069
2016-02-05,11554490,11744900,11451880,11733520,11733520,173506
2016-02-07,11732990,11732990,11647390,11647890,11647890,6505
2016-02-08,11647890,12007990,11642480,11909900,11909900,186093
2016-02-09,11909890,11988810,11856410,11891810,11891810,207753
2016-02-10,11891810,11986090,11814890,11986000,11986000,203110
2016-02-11,11986100,12633290,11981410,12402700,12402700,260101
2016-02-12,12402000,12460880,12323720,12374520,12374520,217578
2016-02-14,12310880,12343020,12306510,12334090,12334090,5877
2016-02-15,12334000,12347990,12021910,12078600,12078600,140446
2016-02-16,12078700,12169390,11908290,12025220,12025220,203203
2016-02-17,12025220,12137120,11956080,12069410,12069410,194536
2016-02-18,12069720,12398790,12006910,12310490,12310490,186206
2016-02-19,12310790,12345280,12199020,12258320,12258320,185748
2016-02-21,12250590,12261290,12235080,12254800,12254800,5072
2016-02-22,12254790,12261880,12018710,12087900,12087900,182119
2016-02-23,12087890,12325590,12071500,12303020,12303020,184580
2016-02-24,12303000,12532510,12211290,12243700,12243700,233356
2016-02-25,12243800,12429310,12240490,12335890,12335890,240106
2016-02-26,12335890,12404580,12114590,12224210,12224210,186345
2016-02-28,12225110,12228200,12156510,12212410,12212410,6973
2016-02-29,12212410,12418110,12198890,12403390,12403390,194999
2016-03-01,12403400,12484610,12271490,12321490,12321490,206376
2016-03-02,12321500,12440090,12247080,12409000,12409000,175785
2016-03-03,12408890,12682480,12373520,12598900,12598900,207774
2016-03-04,12598890,12797280,12505080,12589910,12589910,231398
2016-03-06,12601120,12639300,12581400,12637390,12637390,7165
2016-03-07,12637390,12731110,12566590,12677600,12677600,210709
2016-03-08,12677590,12780400,12605000,12630600,12630600,196574
2016-03-09,12632100,12648890,12429120,12534590,12534590,212070
2016-03-10,12535800,12732990,12371110,12710510,12710510,231326
2016-03-11,12710020,12841890,12481690,12503920,12503920,218410
2016-03-13,12499800,12533600,12478400,12527790,12527790,10489
2016-03-14,12527890,12610380,12291980,12361290,12361290,175908
2016-03-15,12361300,12380390,12256590,12328390,12328390,176334
2016-03-16,12328300,12638420,12267180,12587610,12587610,203445
2016-03-17,12587790,12708920,12543890,12589790,12589790,236214
2016-03-18,12589800,12668480,12477980,12547880,12547880,192587
2016-03-20,12541780,12559600,12524990,12531190,12531190,10034
2016-03-21,12530890,12553590,12405710,12435890,12435890,170363
2016-03-22,12435890,12602400,12431090,12483490,12483490,192069
2016-03-23,12483500,12494290,12153000,12219890,12219890,195607
2016-03-24,12219900,12237320,12121600,12169500,12169500,178824
2016-03-27,12156080,12161910,12129090,12136690,12136690,8230
2016-03-28,12136700,12230600,12080680,12225890,12225890,162892
2016-03-29,12225790,12428780,12152900,12389990,12389990,177262
2016-03-30,12389990,12440290,12231690,12267800,12267800,184743
2016-03-31,12267300,12403520,12238390,12316920,12316920,191592
2016-04-01,12316920,12352600,12089990,12214490,12214490,198720
2016-04-03,12201020,12208800,12178890,12203790,12203790,11189
2016-04-04,12203700,12225500,12145480,12151380,12151380,177944
2016-04-05,12151400,12367510,12148380,12308190,12308190,216581
2016-04-06,12308200,12321790,12164810,12251500,12251500,189586
2016-04-07,12251490,12432000,12235790,12385890,12385890,221784
2016-04-08,12385900,12426390,12295500,12390590,12390590,173283
2016-04-10,12393980,12478800,12391980,12446220,12446220,10469
2016-04-11,12446180,12599300,12439190,12571890,12571890,219308
2016-04-12,12571990,12625890,12511090,12541310,12541310,198635
2016-04-13,12541390,12567100,12397490,12409590,12409590,191245
2016-04-14,12409280,12440500,12237890,12293190,12293190,222663
2016-04-15,12293190,12358400,12251980,12333980,12333980,167278
2016-04-17,12346800,12393240,12343490,12370890,12370890,11193
2016-04-18,12369890,12415800,12278800,12293190,12293190,167902
2016-04-19,12293000,12565790,12276490,12496090,12496090,188626
2016-04-20,12496820,12579400,12423290,12452490,12452490,194264
2016-04-21,12452500,12702220,12433090,12491690,12491690,218039
2016-04-22,12491190,12526090,12273490,12318780,12318780,186940
2016-04-24,12327080,12329920,12308890,12326590,12326590,10407
2016-04-25,12326400,12422300,12299900,12379820,12379820,176633
2016-04-26,12379820,12448790,12312980,12427100,12427100,183319
2016-04-27,12427620,12526000,12393500,12454590,12454590,182844
2016-04-28,12455290,12695900,12376920,12655100,12655100,204394
2016-04-29,12655090,12966520,12649610,12921380,12921380,177670
2016-05-01,12904800,12959900,12903790,12948900,12948900,10526
2016-05-02,12948890,13036550,12876090,12897290,12897290,179932
2016-05-03,12897300,13017020,12821720,12868400,12868400,197928
2016-05-04,12868390,12897410,12717490,12826990,12826990,194233
2016-05-05,12826990,12864000,12687890,12773780,12773780,198131
2016-05-06,12774090,12954900,12743890,12870280,12870280,200126
2016-05-08,12844810,12873610,12840480,12855790,12855790,7184
2016-05-09,12855890,12874790,12612380,12624190,12624190,208763
2016-05-10,12624200,12694590,12568090,12648280,12648280,194560
2016-05-11,12648580,12790800,12648090,12775900,12775900,184196
2016-05-12,12775890,12808700,12615890,12667480,12667480,196890
2016-05-13,12667280,12762680,12628790,12724590,12724590,183612
2016-05-15,12714300,12752290,12709290,12737690,12737690,9353
2016-05-16,12737980,12886590,12709480,12751010,12751010,188646
2016-05-17,12751010,12821910,12690690,12793690,12793690,203884
2016-05-18,12793700,12803600,12550190,12604080,12604080,208310
2016-05-19,12604080,12612190,12437890,12567310,12567310,198539
2016-05-20,12567900,12601990,12487580,12515680,12515680,159863
2016-05-22,12509300,12524800,12487590,12520300,12520300,10306
2016-05-23,12520290,12559900,12430980,12494490,12494490,189142
2016-05-24,12494200,12521400,12232580,12252800,12252800,198407
2016-05-25,12252790,12301200,12177890,12249800,12249800,183260
2016-05-26,12249790,12341420,12182210,12220590,12220590,174182
2016-05-27,12220600,12235310,12066790,12122390,12122390,162720
2016-05-29,12124090,12133600,12057290,12075890,12075890,9044
2016-05-30,12075600,12108020,11997320,12098600,12098600,100591
2016-05-31,12098590,12181580,12082820,12166890,12166890,168187
2016-06-01,12166420,12203600,12059090,12134790,12134790,170647
2016-06-02,12134800,12176300,12069000,12079090,12079090,170139
2016-06-03,12079680,12446800,12074890,12438480,12438480,171213
2016-06-05,12428790,12481300,12420790,12480890,12480890,7901
2016-06-06,12481290,12486290,12399200,12448020,12448020,159386
2016-06-07,12448690,12465200,12347710,12438700,12438700,140067
2016-06-08,12438700,12662600,12429790,12647890,12647890,155242
2016-06-09,12647990,12716320,12567610,12656900,12656900,146930
2016-06-10,12656790,12780900,12645090,12728380,12728380,139954
2016-06-12,12754480,12782810,12743280,12775880,12775880,8030
2016-06-13,12775810,12871420,12723520,12825700,12825700,164871
2016-06-14,12825800,12897720,12762280,12843900,12843900,148156
2016-06-15,12843890,12967490,12784280,12936390,12936390,157498
2016-06-16,12936490,13155300,12769020,12819600,12819600,211616
2016-06-17,12819810,12994410,12765300,12975590,12975590,161987
2016-06-19,12893790,12922190,12809790,12892600,12892600,9318
2016-06-20,12891700,12911100,12779690,12878890,12878890,153629
2016-06-21,12878900,12941890,12644780,12689500,12689500,189036
2016-06-22,12689490,12705590,12595200,12626290,12626290,165443
2016-06-23,12626290,12718390,12501790,12672510,12672510,145462
2016-06-24,12672510,13582290,12640290,13154300,13154300,252749
2016-06-26,13212380,13352890,13211380,13326690,13326690,13682
2016-06-27,13326090,13336100,13176290,13245620,13245620,197423
2016-06-28,13245600,13259100,13054580,13139290,13139290,197460
2016-06-29,13139300,13278020,13132980,13159180,13159180,176420
2016-06-30,13159890,13266290,13127890,13217200,13217200,183882
2016-07-01,13217190,13444800,13205180,13405110,13405110,155595
2016-07-03,13413800,13448980,13359410,13427590,13427590,5951
2016-07-04,13428000,13574390,13403200,13494900,13494900,120371
2016-07-05,13494890,13646400,13380390,13625490,13625490,186629
2016-07-06,13625600,13750810,13597590,13662790,13662790,189606
2016-07-07,13662800,13706920,13507890,13609210,13609210,193938
2016-07-08,13609290,13703400,13354190,13657780,13657780,181051
2016-07-10,13675780,13750200,13668300,13698390,13698390,9246
2016-07-11,13698210,13712190,13508300,13542280,13542280,225712
2016-07-12,13543000,13576680,13303120,13337890,13337890,222553
2016-07-13,13337900,13466480,13275480,13454580,13454580,209158
2016-07-14,13455790,13470610,13202010,13352990,13352990,235437
2016-07-15,13353190,13386300,13224980,13366290,13366290,199012
2016-07-17,13326180,13344300,13298880,13326990,13326990,8821
2016-07-18,13328080,13354700,13234610,13287880,13287880,174686
2016-07-19,13287690,13349260,13255790,13328680,13328680,167228
2016-07-20,13328680,13383490,13125390,13127780,13127780,193429
2016-07-21,13127580,13338300,13107590,13322900,13322900,217481
2016-07-22,13323290,13334100,13196280,13216880,13216880,185179
2016-07-24,13226790,13232900,13201690,13232000,13232000,5609
2016-07-25,13231890,13237100,13119710,13160290,13160290,164837
2016-07-26,13161190,13244880,13137590,13190290,13190290,146111
2016-07-27,13189990,13424180,13157620,13396200,13396200,163187
2016-07-28,13396280,13455280,13324390,13359890,13359890,179674
2016-07-29,13360410,13549980,13284620,13500780,13500780,215375
2016-07-31,13493380,13510400,13469990,13490390,13490390,6951
2016-08-01,13490390,13548490,13462290,13527200,13527200,169337
2016-08-02,13526980,13671980,13471080,13630190,13630190,183281
2016-08-03,13630190,13664500,13541810,13561280,13561280,159830
2016-08-04,13561400,13649480,13491000,13601290,13601290,182003
2016-08-05,13601290,13646490,13347180,13351280,13351280,165703
2016-08-07,13353480,13353480,13313490,13334690,13334690,7591
2016-08-08,13334690,13382490,13298680,13359590,13359590,152768
2016-08-09,13359290,13428980,13305790,13417890,13417890,140036
2016-08-10,13417890,13571600,13406780,13474990,13474990,167981
2016-08-11,13475080,13532790,13357280,13393390,13393390,164030
2016-08-12,13393390,13563390,13333090,13353180,13353180,169836
2016-08-14,13380290,13394290,13365790,13389790,13389790,6513
2016-08-15,13389800,13438080,13357490,13410380,13410380,133075
2016-08-16,13410290,13580090,13405290,13477880,13477880,172778
2016-08-17,13477000,13529390,13359100,13521780,13521780,164663
2016-08-18,13521590,13560490,13460380,13501090,13501090,173838
2016-08-19,13500590,13511580,13377380,13408990,13408990,145097
2016-08-21,13403510,13408110,13348790,13373800,13373800,15553
2016-08-22,13373790,13400300,13316900,13376590,13376590,199794
2016-08-23,13376590,13446300,13352890,13379080,13379080,178388
2016-08-24,13378980,13400620,13233690,13259190,13259190,167075
2016-08-25,13258680,13269590,13180090,13220580,13220580,135257
2016-08-26,13220690,13421610,13183280,13206090,13206090,162792
2016-08-28,13199710,13213580,13183180,13206280,13206280,4428
2016-08-29,13206880,13250680,13148720,13237480,13237480,175193
2016-08-30,13237600,13254300,13092290,13121790,13121790,183905
2016-08-31,13121710,13160880,13043580,13096010,13096010,182288
2016-09-01,13096010,13151090,13024520,13143380,13143380,173822
2016-09-02,13143480,13300890,13031180,13246080,13246080,163574
2016-09-04,13238990,13250190,13225080,13226290,13226290,4704
2016-09-05,13226180,13285380,13217590,13272280,13272280,111691
2016-09-06,13272490,13525190,13248500,13490190,13490190,199795
2016-09-07,13490200,13525580,13417890,13442090,13442090,178146
2016-09-08,13442190,13493300,13355210,13372180,13372180,187808
2016-09-09,13372390,13394990,13271290,13275090,13275090,173141
2016-09-11,13280180,13298890,13272300,13294300,13294300,6932
2016-09-12,13294290,13303680,13203790,13296900,13296900,199268
2016-09-13,13298490,13319690,13135190,13209580,13209580,206036
2016-09-14,13209500,13259500,13159990,13227790,13227790,181004
2016-09-15,13227800,13284480,13092890,13168900,13168900,184815
2016-09-16,13169290,13180280,13061990,13098780,13098780,158312
2016-09-18,13096800,13125200,13094800,13109490,13109490,5873
2016-09-19,13109290,13184000,13094080,13139180,13139180,146491
2016-09-20,13138990,13178880,13119890,13158910,13158910,122804
2016-09-21,13158910,13368790,13079100,13332300,13332300,220958
2016-09-22,13332290,13436290,13311490,13370990,13370990,176085
2016-09-23,13372000,13405900,13337480,13370690,13370690,148826
2016-09-25,13366520,13388280,13365720,13382990,13382990,2809
2016-09-26,13382500,13421190,13326890,13374080,13374080,155516
2016-09-27,13374080,13394600,13247020,13264620,13264620,176069
2016-09-28,13264620,13270890,13179890,13234490,13234490,169054
2016-09-29,13234580,13257780,13160390,13220910,13220910,178937
2016-09-30,13220520,13280090,13132280,13149980,13149980,192658
2016-10-02,13184290,13184480,13151300,13156520,13156520,4564
2016-10-03,13156080,13196190,13093310,13118290,13118290,149197
2016-10-04,13118300,13121390,12664090,12681290,12681290,227664
2016-10-05,12681290,12771110,12621180,12691600,12691600,178782
2016-10-06,12691090,12692390,12498180,12559390,12559390,174328
2016-10-07,12559390,12653990,12413880,12561590,12561590,179450
